account_id,account_type,balance,customer_name
ACC_2674,Savings,7225.76,Customer_2674
ACC_2675,Checking,44759.82,Customer_2675
ACC_2676,Savings,45299.5,Customer_2676
ACC_2677,Business,15208.11,Customer_2677
ACC_2678,Checking,17240.92,Customer_2678
ACC_2679,Checking,18475.93,Customer_2679
ACC_2680,Savings,20091.11,Customer_2680
ACC_2681,Business,18134.69,Customer_2681
ACC_2682,Business,36645.58,Customer_2682
ACC_2683,Checking,21805.7,Customer_2683
ACC_2684,Business,43745.18,Customer_2684
ACC_2685,Savings,11508.45,Customer_2685
ACC_2686,Checking,7750.2,Customer_2686
ACC_2687,Savings,32216.71,Customer_2687
ACC_2688,Checking,26565.98,Customer_2688
ACC_2689,Savings,40238.53,Customer_2689
ACC_2690,Business,26995.72,Customer_2690
ACC_2691,Business,46939.59,Customer_2691
ACC_2692,Savings,12807.23,Customer_2692
ACC_2693,Checking,43819.37,Customer_2693
ACC_2694,Checking,33173.05,Customer_2694
ACC_2695,Checking,13213.33,Customer_2695
ACC_2696,Checking,28431.7,Customer_2696
ACC_2697,Savings,37117.48,Customer_2697
ACC_2698,Savings,5920.89,Customer_2698
ACC_2699,Business,33801.24,Customer_2699
ACC_2700,Savings,22472.61,Customer_2700
ACC_2701,Savings,30636.95,Customer_2701
ACC_2702,Business,39031.38,Customer_2702
ACC_2703,Checking,30176.75,Customer_2703
ACC_2704,Business,30398.52,Customer_2704
ACC_2705,Checking,38182.05,Customer_2705
ACC_2706,Checking,37198.36,Customer_2706
ACC_2707,Checking,17316.55,Customer_2707
ACC_2708,Business,12321.18,Customer_2708
ACC_2709,Checking,2983.22,Customer_2709
ACC_2710,Business,44355.05,Customer_2710
ACC_2711,Savings,40420.41,Customer_2711
ACC_2712,Business,21219.91,Customer_2712
ACC_2713,Checking,15379.96,Customer_2713
ACC_2714,Savings,38747.82,Customer_2714
ACC_2715,Checking,11682.15,Customer_2715
ACC_2716,Business,27410.57,Customer_2716
ACC_2717,Savings,4922.64,Customer_2717
ACC_2718,Checking,27224.22,Customer_2718
ACC_2719,Checking,11619.5,Customer_2719
ACC_2720,Checking,25268.01,Customer_2720
ACC_2721,Checking,13471.31,Customer_2721
ACC_2722,Business,25510.7,Customer_2722
ACC_2723,Business,20922.13,Customer_2723
ACC_2724,Business,23209.39,Customer_2724
ACC_2725,Checking,4273.17,Customer_2725
ACC_2726,Savings,24059.21,Customer_2726
ACC_2727,Business,8244.83,Customer_2727
ACC_2728,Business,27256.78,Customer_2728
ACC_2729,Business,47015.05,Customer_2729
ACC_2730,Savings,14103.25,Customer_2730
ACC_2731,Business,14961.19,Customer_2731
ACC_2732,Savings,28220.08,Customer_2732
ACC_2733,Business,3119.61,Customer_2733
ACC_2734,Checking,6866.8,Customer_2734
ACC_2735,Business,1716.96,Customer_2735
ACC_2736,Business,43291.55,Customer_2736
ACC_2737,Business,30428.54,Customer_2737
ACC_2738,Business,42090.21,Customer_2738
ACC_2739,Business,23143.42,Customer_2739
ACC_2740,Business,4564.15,Customer_2740
ACC_2741,Savings,37612.27,Customer_2741
ACC_2742,Savings,32248.07,Customer_2742
ACC_2743,Checking,44990.56,Customer_2743
ACC_2744,Checking,36467.81,Customer_2744
ACC_2745,Business,7752.26,Customer_2745
ACC_2746,Business,15245.55,Customer_2746
ACC_2747,Business,43208.8,Customer_2747
ACC_2748,Checking,25936.33,Customer_2748
ACC_2749,Savings,16691.9,Customer_2749
ACC_2750,Checking,32070.58,Customer_2750
ACC_2751,Checking,21674.94,Customer_2751
ACC_2752,Business,26808.68,Customer_2752
ACC_2753,Savings,18681.43,Customer_2753
ACC_2754,Savings,11928.9,Customer_2754
ACC_2755,Checking,9810.04,Customer_2755
ACC_2756,Checking,31312.48,Customer_2756
ACC_2757,Savings,27403.25,Customer_2757
ACC_2758,Checking,6762.72,Customer_2758
ACC_2759,Checking,12267.59,Customer_2759
ACC_2760,Savings,20029.38,Customer_2760
ACC_2761,Savings,10517.99,Customer_2761
ACC_2762,Savings,33395.79,Customer_2762
ACC_2763,Checking,1033.99,Customer_2763
ACC_2764,Checking,24994.97,Customer_2764
ACC_2765,Business,46408.63,Customer_2765
ACC_2766,Business,45650.61,Customer_2766
ACC_2767,Business,8928.7,Customer_2767
ACC_2768,Checking,12973.75,Customer_2768
ACC_2769,Savings,49523.64,Customer_2769
ACC_2770,Checking,3423.88,Customer_2770
ACC_2771,Savings,4436.18,Customer_2771
ACC_2772,Checking,2996.29,Customer_2772
ACC_2773,Checking,38843.06,Customer_2773
ACC_2774,Savings,9064.02,Customer_2774
ACC_2775,Checking,1980.07,Customer_2775
ACC_2776,Business,48571.62,Customer_2776
ACC_2777,Business,19370.28,Customer_2777
ACC_2778,Business,15184.83,Customer_2778
ACC_2779,Savings,44512.37,Customer_2779
ACC_2780,Savings,11255.77,Customer_2780
ACC_2781,Savings,36062.68,Customer_2781
ACC_2782,Business,42082.93,Customer_2782
ACC_2783,Business,26029.38,Customer_2783
ACC_2784,Business,1935.78,Customer_2784
ACC_2785,Business,49886.18,Customer_2785
ACC_2786,Business,18335.47,Customer_2786
ACC_2787,Checking,43126.12,Customer_2787
ACC_2788,Checking,45495.99,Customer_2788
ACC_2789,Business,11631.89,Customer_2789
ACC_2790,Business,6728.72,Customer_2790
ACC_2791,Business,49005.54,Customer_2791
ACC_2792,Savings,44299.01,Customer_2792
ACC_2793,Savings,41721.75,Customer_2793
ACC_2794,Savings,46096.8,Customer_2794
ACC_2795,Checking,1228.11,Customer_2795
ACC_2796,Savings,21361.27,Customer_2796
ACC_2797,Savings,1182.05,Customer_2797
ACC_2798,Savings,18147.0,Customer_2798
ACC_2799,Savings,24515.59,Customer_2799
ACC_2800,Savings,4147.09,Customer_2800
ACC_2801,Savings,18657.58,Customer_2801
ACC_2802,Savings,36850.68,Customer_2802
ACC_2803,Business,28409.43,Customer_2803
ACC_2804,Checking,38409.99,Customer_2804
ACC_2805,Checking,25749.27,Customer_2805
ACC_2806,Savings,34286.78,Customer_2806
ACC_2807,Savings,5661.02,Customer_2807
ACC_2808,Checking,4061.96,Customer_2808
ACC_2809,Savings,41419.42,Customer_2809
ACC_2810,Savings,31717.6,Customer_2810
ACC_2811,Checking,7615.8,Customer_2811
ACC_2812,Business,38296.42,Customer_2812
ACC_2813,Business,21061.24,Customer_2813
ACC_2814,Savings,11269.56,Customer_2814
ACC_2815,Checking,11743.23,Customer_2815
ACC_2816,Savings,1797.34,Customer_2816
ACC_2817,Checking,47965.95,Customer_2817
ACC_2818,Savings,14866.78,Customer_2818
ACC_2819,Savings,42175.8,Customer_2819
ACC_2820,Business,10198.55,Customer_2820
ACC_2821,Business,1106.72,Customer_2821
ACC_2822,Business,47378.62,Customer_2822
ACC_2823,Business,21723.17,Customer_2823
ACC_2824,Business,36407.47,Customer_2824
ACC_2825,Business,23126.05,Customer_2825
ACC_2826,Business,20880.89,Customer_2826
ACC_2827,Checking,18699.92,Customer_2827
ACC_2828,Savings,38043.86,Customer_2828
ACC_2829,Checking,37042.74,Customer_2829
ACC_2830,Checking,9470.56,Customer_2830
ACC_2831,Checking,6370.1,Customer_2831
ACC_2832,Checking,23678.35,Customer_2832
ACC_2833,Checking,12683.56,Customer_2833
ACC_2834,Savings,46392.47,Customer_2834
ACC_2835,Savings,49909.28,Customer_2835
ACC_2836,Business,2816.51,Customer_2836
ACC_2837,Checking,29335.52,Customer_2837
ACC_2838,Checking,36674.42,Customer_2838
ACC_2839,Checking,8074.37,Customer_2839
ACC_2840,Savings,14662.34,Customer_2840
ACC_2841,Business,48943.37,Customer_2841
ACC_2842,Savings,7458.47,Customer_2842
ACC_2843,Checking,21450.34,Customer_2843
ACC_2844,Business,1008.72,Customer_2844
ACC_2845,Checking,47090.84,Customer_2845
ACC_2846,Business,24996.99,Customer_2846
ACC_2847,Checking,48046.97,Customer_2847
ACC_2848,Business,17977.23,Customer_2848
ACC_2849,Business,48472.73,Customer_2849
ACC_2850,Savings,3941.66,Customer_2850
ACC_2851,Business,32041.19,Customer_2851
ACC_2852,Savings,6465.11,Customer_2852
ACC_2853,Business,12247.55,Customer_2853
ACC_2854,Business,47229.41,Customer_2854
ACC_2855,Business,40200.46,Customer_2855
ACC_2856,Savings,15088.1,Customer_2856
ACC_2857,Savings,16057.64,Customer_2857
ACC_2858,Savings,33597.81,Customer_2858
ACC_2859,Savings,11595.59,Customer_2859
ACC_2860,Savings,40801.6,Customer_2860
ACC_2861,Savings,11319.73,Customer_2861
ACC_2862,Checking,22944.08,Customer_2862
ACC_2863,Checking,40571.86,Customer_2863
ACC_2864,Business,43451.6,Customer_2864
ACC_2865,Savings,28098.72,Customer_2865
ACC_2866,Checking,12609.49,Customer_2866
ACC_2867,Savings,8322.05,Customer_2867
ACC_2868,Business,9616.28,Customer_2868
ACC_2869,Business,5888.73,Customer_2869
ACC_2870,Checking,23939.77,Customer_2870
ACC_2871,Savings,43775.1,Customer_2871
ACC_2872,Checking,36997.64,Customer_2872
ACC_2873,Business,5533.46,Customer_2873
ACC_2874,Savings,26868.82,Customer_2874
ACC_2875,Checking,47597.29,Customer_2875
ACC_2876,Savings,46367.48,Customer_2876
ACC_2877,Checking,7833.7,Customer_2877
ACC_2878,Checking,18350.21,Customer_2878
ACC_2879,Savings,6111.44,Customer_2879
ACC_2880,Checking,20163.45,Customer_2880
ACC_2881,Checking,25469.85,Customer_2881
ACC_2882,Checking,6228.6,Customer_2882
ACC_2883,Savings,41381.13,Customer_2883
ACC_2884,Checking,17775.71,Customer_2884
ACC_2885,Checking,26535.45,Customer_2885
ACC_2886,Checking,33037.93,Customer_2886
ACC_2887,Business,30141.5,Customer_2887
ACC_2888,Business,44518.6,Customer_2888
ACC_2889,Checking,7222.77,Customer_2889
ACC_2890,Business,10100.44,Customer_2890
ACC_2891,Savings,22222.32,Customer_2891
ACC_2892,Savings,14186.26,Customer_2892
ACC_2893,Savings,46579.12,Customer_2893
ACC_2894,Checking,5846.97,Customer_2894
ACC_2895,Savings,21035.52,Customer_2895
ACC_2896,Business,49298.1,Customer_2896
ACC_2897,Business,16112.95,Customer_2897
ACC_2898,Checking,41356.98,Customer_2898
ACC_2899,Checking,46905.41,Customer_2899
ACC_2900,Savings,42060.94,Customer_2900
ACC_2901,Business,27769.65,Customer_2901
ACC_2902,Checking,42729.25,Customer_2902
ACC_2903,Business,17830.18,Customer_2903
ACC_2904,Savings,45949.66,Customer_2904
ACC_2905,Business,30465.39,Customer_2905
ACC_2906,Checking,47847.15,Customer_2906
ACC_2907,Checking,16012.97,Customer_2907
ACC_2908,Business,34535.71,Customer_2908
ACC_2909,Savings,12493.31,Customer_2909
ACC_2910,Checking,40400.47,Customer_2910
ACC_2911,Checking,21822.83,Customer_2911
ACC_2912,Savings,20476.47,Customer_2912
ACC_2913,Savings,16023.47,Customer_2913
ACC_2914,Savings,35930.05,Customer_2914
ACC_2915,Savings,28984.18,Customer_2915
ACC_2916,Checking,39649.97,Customer_2916
ACC_2917,Business,33101.7,Customer_2917
ACC_2918,Savings,39876.17,Customer_2918
ACC_2919,Business,32875.1,Customer_2919
ACC_2920,Business,29100.99,Customer_2920
ACC_2921,Checking,15061.04,Customer_2921
ACC_2922,Savings,2261.84,Customer_2922
ACC_2923,Business,44623.1,Customer_2923
ACC_2924,Savings,31147.73,Customer_2924
ACC_2925,Savings,43666.6,Customer_2925
ACC_2926,Business,4518.38,Customer_2926
ACC_2927,Savings,17527.06,Customer_2927
ACC_2928,Checking,11659.76,Customer_2928
ACC_2929,Business,3390.0,Customer_2929
ACC_2930,Checking,43724.18,Customer_2930
ACC_2931,Savings,35264.33,Customer_2931
ACC_2932,Checking,8185.5,Customer_2932
ACC_2933,Business,27050.16,Customer_2933
ACC_2934,Checking,8170.69,Customer_2934
ACC_2935,Business,23774.38,Customer_2935
ACC_2936,Savings,5336.93,Customer_2936
ACC_2937,Business,49430.52,Customer_2937
ACC_2938,Checking,35553.95,Customer_2938
ACC_2939,Business,47275.5,Customer_2939
ACC_2940,Savings,30739.15,Customer_2940
ACC_2941,Checking,41008.17,Customer_2941
ACC_2942,Savings,12380.37,Customer_2942
ACC_2943,Savings,23988.73,Customer_2943
ACC_2944,Checking,12590.23,Customer_2944
ACC_2945,Checking,9201.56,Customer_2945
ACC_2946,Business,49756.97,Customer_2946
ACC_2947,Checking,26511.62,Customer_2947
ACC_2948,Savings,1526.39,Customer_2948
ACC_2949,Savings,17965.64,Customer_2949
ACC_2950,Savings,18589.89,Customer_2950
ACC_2951,Business,4402.35,Customer_2951
ACC_2952,Checking,20301.35,Customer_2952
ACC_2953,Checking,15673.14,Customer_2953
ACC_2954,Savings,1971.59,Customer_2954
ACC_2955,Business,41878.57,Customer_2955
ACC_2956,Business,47078.89,Customer_2956
ACC_2957,Business,11054.16,Customer_2957
ACC_2958,Checking,6882.27,Customer_2958
ACC_2959,Checking,5477.96,Customer_2959
ACC_2960,Business,44620.12,Customer_2960
ACC_2961,Savings,46636.61,Customer_2961
ACC_2962,Checking,11363.43,Customer_2962
ACC_2963,Savings,46073.72,Customer_2963
ACC_2964,Business,33887.55,Customer_2964
ACC_2965,Business,48055.87,Customer_2965
ACC_2966,Business,23536.67,Customer_2966
ACC_2967,Savings,30771.88,Customer_2967
ACC_2968,Checking,34137.48,Customer_2968
ACC_2969,Checking,8410.97,Customer_2969
ACC_2970,Checking,25254.49,Customer_2970
ACC_2971,Savings,2468.21,Customer_2971
ACC_2972,Savings,26167.33,Customer_2972
ACC_2973,Checking,22188.45,Customer_2973
ACC_2974,Savings,30920.34,Customer_2974
ACC_2975,Checking,45639.1,Customer_2975
ACC_2976,Savings,4838.89,Customer_2976
ACC_2977,Checking,15237.73,Customer_2977
ACC_2978,Business,39153.17,Customer_2978
ACC_2979,Checking,27324.04,Customer_2979
ACC_2980,Business,31775.78,Customer_2980
ACC_2981,Checking,14790.64,Customer_2981
ACC_2982,Checking,38464.07,Customer_2982
ACC_2983,Savings,30181.53,Customer_2983
ACC_2984,Savings,20180.9,Customer_2984
ACC_2985,Savings,23669.21,Customer_2985
ACC_2986,Savings,14988.39,Customer_2986
ACC_2987,Business,19101.91,Customer_2987
ACC_2988,Business,29005.43,Customer_2988
ACC_2989,Business,17593.44,Customer_2989
ACC_2990,Savings,22296.39,Customer_2990
ACC_2991,Business,39876.87,Customer_2991
ACC_2992,Business,36455.21,Customer_2992
ACC_2993,Checking,15715.65,Customer_2993
ACC_2994,Business,38262.92,Customer_2994
ACC_2995,Checking,41371.11,Customer_2995
ACC_2996,Checking,42860.9,Customer_2996
ACC_2997,Business,28111.17,Customer_2997
ACC_2998,Business,39455.57,Customer_2998
ACC_2999,Checking,24517.6,Customer_2999
ACC_3000,Savings,25599.16,Customer_3000
ACC_3001,Checking,38620.81,Customer_3001
ACC_3002,Business,2153.26,Customer_3002
ACC_3003,Savings,33464.63,Customer_3003
ACC_3004,Savings,7522.36,Customer_3004
ACC_3005,Checking,20399.0,Customer_3005
ACC_3006,Savings,28327.81,Customer_3006
ACC_3007,Checking,26591.86,Customer_3007
ACC_3008,Checking,27715.18,Customer_3008
ACC_3009,Savings,23932.33,Customer_3009
ACC_3010,Checking,35451.79,Customer_3010
ACC_3011,Business,22004.34,Customer_3011
ACC_3012,Business,41648.91,Customer_3012
ACC_3013,Checking,22276.99,Customer_3013
ACC_3014,Business,18328.42,Customer_3014
ACC_3015,Business,28024.38,Customer_3015
ACC_3016,Checking,31151.02,Customer_3016
ACC_3017,Savings,38431.37,Customer_3017
ACC_3018,Business,6040.38,Customer_3018
ACC_3019,Checking,16789.66,Customer_3019
ACC_3020,Savings,22300.29,Customer_3020
ACC_3021,Savings,5123.36,Customer_3021
ACC_3022,Business,36876.2,Customer_3022
ACC_3023,Business,26942.6,Customer_3023
ACC_3024,Business,35211.13,Customer_3024
ACC_3025,Checking,48399.06,Customer_3025
ACC_3026,Checking,43685.79,Customer_3026
ACC_3027,Checking,31479.55,Customer_3027
ACC_3028,Checking,1278.21,Customer_3028
ACC_3029,Business,29722.41,Customer_3029
ACC_3030,Checking,36927.07,Customer_3030
ACC_3031,Checking,3975.61,Customer_3031
ACC_3032,Checking,18811.86,Customer_3032
ACC_3033,Business,32976.17,Customer_3033
ACC_3034,Savings,44694.67,Customer_3034
ACC_3035,Checking,28652.34,Customer_3035
ACC_3036,Business,3487.17,Customer_3036
ACC_3037,Checking,19421.56,Customer_3037
ACC_3038,Checking,31430.39,Customer_3038
ACC_3039,Business,35000.28,Customer_3039
ACC_3040,Checking,38882.11,Customer_3040
ACC_3041,Business,47590.98,Customer_3041
ACC_3042,Business,36939.15,Customer_3042
ACC_3043,Business,37754.73,Customer_3043
ACC_3044,Savings,21307.94,Customer_3044
ACC_3045,Checking,12056.41,Customer_3045
ACC_3046,Savings,29866.64,Customer_3046
ACC_3047,Savings,31317.08,Customer_3047
ACC_3048,Business,44386.9,Customer_3048
ACC_3049,Business,39897.14,Customer_3049
ACC_3050,Business,39400.64,Customer_3050
ACC_3051,Savings,46361.45,Customer_3051
ACC_3052,Savings,18886.16,Customer_3052
ACC_3053,Business,34556.4,Customer_3053
ACC_3054,Savings,40811.72,Customer_3054
ACC_3055,Savings,8320.33,Customer_3055
ACC_3056,Checking,5335.07,Customer_3056
ACC_3057,Checking,33104.12,Customer_3057
ACC_3058,Business,22698.96,Customer_3058
ACC_3059,Checking,20143.09,Customer_3059
ACC_3060,Checking,45029.15,Customer_3060
ACC_3061,Checking,48449.16,Customer_3061
ACC_3062,Checking,9328.98,Customer_3062
ACC_3063,Savings,24585.45,Customer_3063
ACC_3064,Business,13756.94,Customer_3064
ACC_3065,Savings,8886.12,Customer_3065
ACC_3066,Business,7196.04,Customer_3066
ACC_3067,Savings,40306.24,Customer_3067
ACC_3068,Savings,31895.3,Customer_3068
ACC_3069,Checking,37733.81,Customer_3069
ACC_3070,Savings,10872.74,Customer_3070
ACC_3071,Checking,14609.84,Customer_3071
ACC_3072,Business,40430.63,Customer_3072
ACC_3073,Checking,31762.34,Customer_3073
ACC_3074,Savings,31822.22,Customer_3074
ACC_3075,Savings,47798.7,Customer_3075
ACC_3076,Savings,10896.72,Customer_3076
ACC_3077,Checking,44286.81,Customer_3077
ACC_3078,Business,16126.44,Customer_3078
ACC_3079,Business,29216.84,Customer_3079
ACC_3080,Business,20888.27,Customer_3080
ACC_3081,Savings,4137.99,Customer_3081
ACC_3082,Checking,18166.08,Customer_3082
ACC_3083,Checking,31740.16,Customer_3083
ACC_3084,Checking,10700.98,Customer_3084
ACC_3085,Business,17097.59,Customer_3085
ACC_3086,Savings,20623.37,Customer_3086
ACC_3087,Savings,26757.21,Customer_3087
ACC_3088,Business,41185.14,Customer_3088
ACC_3089,Business,21362.44,Customer_3089
ACC_3090,Business,48686.25,Customer_3090
ACC_3091,Savings,23116.55,Customer_3091
ACC_3092,Checking,42165.9,Customer_3092
ACC_3093,Savings,49375.66,Customer_3093
ACC_3094,Checking,45398.34,Customer_3094
ACC_3095,Checking,25922.9,Customer_3095
ACC_3096,Business,17905.9,Customer_3096
ACC_3097,Savings,8645.54,Customer_3097
ACC_3098,Savings,28187.78,Customer_3098
ACC_3099,Savings,11312.89,Customer_3099
ACC_3100,Savings,28247.12,Customer_3100
ACC_3101,Business,45266.01,Customer_3101
ACC_3102,Savings,2349.46,Customer_3102
ACC_3103,Business,6220.93,Customer_3103
ACC_3104,Checking,27668.23,Customer_3104
ACC_3105,Savings,5025.96,Customer_3105
ACC_3106,Business,42990.71,Customer_3106
ACC_3107,Checking,12045.66,Customer_3107
ACC_3108,Savings,2061.94,Customer_3108
ACC_3109,Business,46188.11,Customer_3109
ACC_3110,Checking,21577.72,Customer_3110
ACC_3111,Savings,9099.77,Customer_3111
ACC_3112,Savings,39402.59,Customer_3112
ACC_3113,Business,33703.03,Customer_3113
ACC_3114,Business,34025.44,Customer_3114
ACC_3115,Savings,4999.68,Customer_3115
ACC_3116,Savings,41645.3,Customer_3116
ACC_3117,Business,38436.3,Customer_3117
ACC_3118,Business,5975.48,Customer_3118
ACC_3119,Checking,12447.22,Customer_3119
ACC_3120,Savings,16602.81,Customer_3120
ACC_3121,Checking,17543.49,Customer_3121
ACC_3122,Savings,19972.51,Customer_3122
ACC_3123,Business,43294.46,Customer_3123
ACC_3124,Business,45627.31,Customer_3124
ACC_3125,Savings,35046.91,Customer_3125
ACC_3126,Business,38664.18,Customer_3126
ACC_3127,Checking,2367.58,Customer_3127
ACC_3128,Savings,27121.75,Customer_3128
ACC_3129,Savings,37140.43,Customer_3129
ACC_3130,Business,33619.89,Customer_3130
ACC_3131,Business,10097.1,Customer_3131
ACC_3132,Business,39478.28,Customer_3132
ACC_3133,Checking,44908.48,Customer_3133
ACC_3134,Business,39395.91,Customer_3134
ACC_3135,Checking,10815.88,Customer_3135
ACC_3136,Savings,23362.8,Customer_3136
ACC_3137,Savings,3622.5,Customer_3137
ACC_3138,Checking,3447.91,Customer_3138
ACC_3139,Checking,4268.51,Customer_3139
ACC_3140,Business,23926.31,Customer_3140
ACC_3141,Business,22329.1,Customer_3141
ACC_3142,Business,16582.16,Customer_3142
ACC_3143,Savings,32834.18,Customer_3143
ACC_3144,Checking,19468.02,Customer_3144
ACC_3145,Business,13739.01,Customer_3145
ACC_3146,Business,28432.86,Customer_3146
ACC_3147,Business,14580.7,Customer_3147
ACC_3148,Savings,6654.68,Customer_3148
ACC_3149,Business,20646.14,Customer_3149
ACC_3150,Checking,9059.71,Customer_3150
ACC_3151,Savings,49584.62,Customer_3151
ACC_3152,Checking,13650.85,Customer_3152
ACC_3153,Business,15339.88,Customer_3153
ACC_3154,Checking,12863.55,Customer_3154
ACC_3155,Business,23615.1,Customer_3155
ACC_3156,Business,34467.04,Customer_3156
ACC_3157,Checking,3300.78,Customer_3157
ACC_3158,Savings,37285.43,Customer_3158
ACC_3159,Business,49555.41,Customer_3159
ACC_3160,Business,23495.14,Customer_3160
ACC_3161,Business,21787.03,Customer_3161
ACC_3162,Savings,40123.6,Customer_3162
ACC_3163,Savings,33484.63,Customer_3163
ACC_3164,Checking,8267.23,Customer_3164
ACC_3165,Checking,21283.12,Customer_3165
ACC_3166,Checking,19084.67,Customer_3166
ACC_3167,Checking,28906.44,Customer_3167
ACC_3168,Savings,14215.95,Customer_3168
ACC_3169,Savings,29857.24,Customer_3169
ACC_3170,Savings,31818.14,Customer_3170
ACC_3171,Checking,48293.01,Customer_3171
ACC_3172,Business,42307.86,Customer_3172
ACC_3173,Checking,30367.14,Customer_3173
ACC_3174,Business,2382.64,Customer_3174
ACC_3175,Checking,6978.97,Customer_3175
ACC_3176,Savings,47978.75,Customer_3176
ACC_3177,Business,6308.88,Customer_3177
ACC_3178,Business,48452.64,Customer_3178
ACC_3179,Checking,26611.7,Customer_3179
ACC_3180,Business,41280.44,Customer_3180
ACC_3181,Checking,27575.55,Customer_3181
ACC_3182,Savings,23282.26,Customer_3182
ACC_3183,Savings,49659.08,Customer_3183
ACC_3184,Business,1504.55,Customer_3184
ACC_3185,Savings,48382.65,Customer_3185
ACC_3186,Business,42991.3,Customer_3186
ACC_3187,Savings,37203.19,Customer_3187
ACC_3188,Savings,15899.88,Customer_3188
ACC_3189,Checking,33276.5,Customer_3189
ACC_3190,Savings,13496.98,Customer_3190
ACC_3191,Business,27646.35,Customer_3191
ACC_3192,Savings,22515.13,Customer_3192
ACC_3193,Checking,13485.97,Customer_3193
ACC_3194,Business,32165.05,Customer_3194
ACC_3195,Business,24456.84,Customer_3195
ACC_3196,Checking,14207.49,Customer_3196
ACC_3197,Checking,22551.7,Customer_3197
ACC_3198,Savings,23761.19,Customer_3198
ACC_3199,Savings,20888.82,Customer_3199
ACC_3200,Savings,37733.16,Customer_3200
ACC_3201,Business,5943.87,Customer_3201
ACC_3202,Checking,32184.16,Customer_3202
ACC_3203,Checking,41861.47,Customer_3203
ACC_3204,Checking,8568.06,Customer_3204
ACC_3205,Checking,18507.36,Customer_3205
ACC_3206,Checking,20152.1,Customer_3206
ACC_3207,Business,6716.23,Customer_3207
ACC_3208,Checking,27740.44,Customer_3208
ACC_3209,Savings,26687.66,Customer_3209
ACC_3210,Savings,13026.71,Customer_3210
ACC_3211,Checking,23439.2,Customer_3211
ACC_3212,Savings,23303.91,Customer_3212
ACC_3213,Checking,42201.65,Customer_3213
ACC_3214,Business,7248.28,Customer_3214
ACC_3215,Business,10190.4,Customer_3215
ACC_3216,Checking,17182.78,Customer_3216
ACC_3217,Savings,14472.68,Customer_3217
ACC_3218,Savings,1499.66,Customer_3218
ACC_3219,Checking,29059.1,Customer_3219
ACC_3220,Checking,9066.5,Customer_3220
ACC_3221,Business,39211.58,Customer_3221
ACC_3222,Business,48823.53,Customer_3222
ACC_3223,Business,36680.01,Customer_3223
ACC_3224,Checking,8424.98,Customer_3224
ACC_3225,Checking,23933.8,Customer_3225
ACC_3226,Business,5323.16,Customer_3226
ACC_3227,Business,26930.26,Customer_3227
ACC_3228,Savings,9697.28,Customer_3228
ACC_3229,Business,9139.07,Customer_3229
ACC_3230,Checking,29824.53,Customer_3230
ACC_3231,Checking,14627.93,Customer_3231
ACC_3232,Business,12475.92,Customer_3232
ACC_3233,Savings,11809.57,Customer_3233
ACC_3234,Checking,22623.95,Customer_3234
ACC_3235,Savings,36542.09,Customer_3235
ACC_3236,Business,41545.9,Customer_3236
ACC_3237,Checking,27176.91,Customer_3237
ACC_3238,Checking,20250.89,Customer_3238
ACC_3239,Savings,19706.86,Customer_3239
ACC_3240,Savings,4104.58,Customer_3240
ACC_3241,Business,11703.27,Customer_3241
ACC_3242,Savings,33772.92,Customer_3242
ACC_3243,Savings,6107.5,Customer_3243
ACC_3244,Savings,8057.26,Customer_3244
ACC_3245,Savings,26751.75,Customer_3245
ACC_3246,Savings,40796.08,Customer_3246
ACC_3247,Business,24522.89,Customer_3247
ACC_3248,Business,16005.57,Customer_3248
ACC_3249,Business,37449.3,Customer_3249
ACC_3250,Checking,47265.57,Customer_3250
ACC_3251,Business,36487.3,Customer_3251
ACC_3252,Checking,38080.71,Customer_3252
ACC_3253,Business,28594.88,Customer_3253
ACC_3254,Checking,35365.44,Customer_3254
ACC_3255,Checking,13321.54,Customer_3255
ACC_3256,Checking,37540.85,Customer_3256
ACC_3257,Savings,4965.26,Customer_3257
ACC_3258,Business,29529.64,Customer_3258
ACC_3259,Checking,13550.07,Customer_3259
ACC_3260,Checking,5706.02,Customer_3260
ACC_3261,Business,9967.13,Customer_3261
ACC_3262,Checking,49908.81,Customer_3262
ACC_3263,Checking,4970.17,Customer_3263
ACC_3264,Savings,20778.8,Customer_3264
ACC_3265,Checking,31433.21,Customer_3265
ACC_3266,Checking,4548.23,Customer_3266
ACC_3267,Savings,16680.89,Customer_3267
ACC_3268,Savings,6904.8,Customer_3268
ACC_3269,Checking,35540.99,Customer_3269
ACC_3270,Savings,17032.9,Customer_3270
ACC_3271,Business,18245.67,Customer_3271
ACC_3272,Savings,29686.68,Customer_3272
ACC_3273,Business,41603.07,Customer_3273
ACC_3274,Checking,9135.05,Customer_3274
ACC_3275,Checking,49494.49,Customer_3275
ACC_3276,Checking,17186.34,Customer_3276
ACC_3277,Checking,10071.77,Customer_3277
ACC_3278,Business,2102.65,Customer_3278
ACC_3279,Checking,47379.27,Customer_3279
ACC_3280,Business,10639.91,Customer_3280
ACC_3281,Checking,8484.97,Customer_3281
ACC_3282,Business,32282.62,Customer_3282
ACC_3283,Checking,24487.23,Customer_3283
ACC_3284,Business,28140.37,Customer_3284
ACC_3285,Business,46988.33,Customer_3285
ACC_3286,Business,36591.82,Customer_3286
ACC_3287,Checking,1691.34,Customer_3287
ACC_3288,Business,41539.26,Customer_3288
ACC_3289,Business,28610.3,Customer_3289
ACC_3290,Savings,28504.53,Customer_3290
