transaction_id,customer_id,amount,transaction_type,timestamp
4865,1,6846.42,Debit,2023-01-18 10:18:56
4866,1,7246.64,Withdrawal,2023-10-22 15:28:40
4867,1,1846.59,Transfer,2023-12-29 23:15:43
4868,1,7103.81,Credit,2023-08-29 00:15:46
4869,1,5419.16,Credit,2023-07-23 02:24:29
4870,1,5424.12,Transfer,2023-10-02 19:43:20
4871,1,5126.75,Debit,2023-05-24 04:04:56
4872,1,8367.61,Debit,2023-10-24 21:05:00
4873,1,9600.52,Transfer,2023-08-15 22:24:31
4874,1,8374.29,Credit,2023-08-24 17:25:46
4875,1,5184.97,Transfer,2023-01-04 17:08:10
4876,1,3804.98,Credit,2023-06-07 11:09:41
4877,1,8251.71,Transfer,2023-08-08 23:07:06
4878,1,7435.77,Debit,2023-09-15 10:45:18
4879,1,3762.51,Transfer,2023-03-15 01:23:44
4880,1,3636.92,Credit,2023-02-02 10:40:00
4881,1,8034.5,Withdrawal,2023-01-15 16:42:25
4882,1,916.85,Debit,2023-07-21 19:15:56
4883,1,1249.92,Debit,2023-06-13 09:38:12
4884,1,7667.21,Withdrawal,2023-03-03 11:49:13
4885,1,8699.38,Credit,2023-10-09 04:58:08
4886,1,5414.95,Withdrawal,2023-06-24 15:33:52
4887,1,2384.86,Withdrawal,2023-04-24 09:03:18
4888,1,8783.91,Withdrawal,2023-04-05 20:12:23
4889,1,9472.7,Transfer,2023-05-05 05:29:38
4890,1,7742.41,Withdrawal,2023-08-12 09:44:23
4891,1,6725.47,Credit,2024-01-01 00:20:20
4892,1,510.8,Transfer,2023-02-19 16:31:31
4893,1,6017.4,Debit,2023-02-27 12:40:54
4894,1,6543.45,Withdrawal,2023-08-02 18:53:46
4895,1,8985.82,Credit,2023-12-08 10:23:19
4896,1,3884.6,Debit,2023-09-22 05:30:56
4897,1,1190.47,Transfer,2023-06-13 17:36:48
4898,1,1208.05,Credit,2023-10-12 12:42:56
4899,1,8888.78,Credit,2023-09-06 06:30:00
4900,1,1692.32,Credit,2023-01-15 02:45:18
4901,1,4495.33,Credit,2023-04-30 14:18:26
4902,1,353.62,Debit,2023-02-26 00:26:01
4903,1,9087.95,Credit,2023-08-18 08:52:17
4904,1,5662.99,Credit,2023-12-25 04:52:37
4905,1,8394.58,Withdrawal,2023-12-14 03:04:59
4906,1,8510.57,Withdrawal,2023-01-17 00:04:39
4907,1,603.51,Credit,2023-07-11 19:51:27
4908,1,7286.84,Transfer,2023-09-28 04:06:42
4909,1,8790.82,Credit,2023-11-27 13:01:21
4910,1,7445.82,Withdrawal,2023-06-10 12:43:16
4911,1,2175.81,Credit,2023-03-27 00:56:34
4912,1,4995.87,Withdrawal,2023-01-31 01:50:33
4913,1,6427.01,Debit,2023-10-26 17:35:29
4914,1,7176.15,Withdrawal,2023-08-19 19:46:03
4915,1,1615.95,Credit,2023-05-02 22:41:37
4916,1,6899.23,Credit,2023-08-07 23:05:03
4917,1,9630.13,Withdrawal,2023-12-17 14:06:01
4918,1,7458.59,Withdrawal,2023-03-30 11:06:00
4919,1,5345.88,Transfer,2023-09-18 15:26:18
4920,1,3075.04,Debit,2023-06-22 20:24:07
4921,1,7915.0,Debit,2023-03-17 20:54:56
4922,1,1687.93,Transfer,2023-04-15 00:45:00
4923,1,5075.87,Withdrawal,2023-01-18 13:04:21
4924,1,9179.02,Transfer,2023-06-25 21:08:42
4925,1,4797.53,Credit,2023-10-26 10:47:39
4926,1,8742.59,Debit,2023-02-17 05:04:53
4927,1,1546.81,Withdrawal,2023-11-04 23:26:32
4928,1,7353.32,Withdrawal,2023-06-18 05:53:44
4929,1,7730.04,Credit,2023-05-19 18:37:15
4930,1,3966.71,Debit,2023-06-22 13:08:15
4931,1,4391.83,Debit,2023-11-27 01:15:59
4932,1,1402.07,Debit,2023-11-12 03:27:15
4933,1,2383.41,Withdrawal,2023-06-18 19:57:37
4934,1,1452.78,Withdrawal,2023-03-28 03:21:53
4935,1,3558.8,Debit,2023-09-26 22:58:16
4936,1,7197.17,Debit,2023-09-03 21:13:29
4937,1,2101.69,Credit,2023-07-18 14:29:35
4938,1,3892.15,Withdrawal,2023-09-16 08:24:25
4939,1,3810.72,Credit,2023-11-09 21:09:30
4940,1,6177.22,Transfer,2023-03-17 07:20:31
4941,1,3138.08,Debit,2023-09-04 23:50:48
4942,1,9793.17,Withdrawal,2023-09-15 13:45:11
4943,1,3820.7,Debit,2023-02-28 12:36:58
4944,1,6698.84,Credit,2023-08-26 17:18:55
4945,1,4556.56,Debit,2023-03-09 10:09:08
4946,1,5558.4,Credit,2023-12-03 03:08:52
4947,1,9573.91,Credit,2023-05-17 15:48:33
4948,1,8653.4,Debit,2023-08-11 16:01:02
4949,1,577.72,Withdrawal,2023-10-22 19:55:22
4950,1,7586.12,Debit,2023-03-31 00:59:34
4951,1,1385.28,Withdrawal,2023-06-21 13:09:43
4952,1,1276.76,Credit,2023-07-30 12:51:04
4953,1,7714.55,Credit,2023-08-14 22:21:06
4954,1,422.25,Debit,2023-04-23 13:53:23
4955,1,2627.25,Credit,2023-06-03 00:45:33
4956,1,458.74,Transfer,2023-08-26 01:53:26
4957,1,1750.93,Credit,2023-09-27 04:49:45
4958,1,7938.69,Transfer,2023-03-30 20:23:19
4959,1,3963.74,Credit,2023-11-25 22:56:34
4960,1,8317.23,Debit,2023-01-09 18:09:25
4961,1,4782.9,Credit,2023-04-03 08:21:25
4962,1,8829.03,Withdrawal,2023-09-21 23:51:03
4963,1,4841.61,Debit,2023-12-18 00:20:26
4964,1,8719.89,Withdrawal,2023-06-07 15:02:57
4965,1,620.84,Credit,2023-02-23 01:35:45
4966,1,8587.5,Debit,2023-11-28 11:57:42
4967,1,8835.63,Transfer,2023-12-14 00:53:12
4968,1,8601.1,Withdrawal,2023-07-29 08:06:51
4969,1,2111.66,Credit,2023-02-14 07:45:31
4970,1,8384.66,Credit,2023-04-20 18:09:10
4971,1,9603.99,Transfer,2023-05-17 06:39:02
4972,1,8046.77,Credit,2023-11-22 11:09:34
4973,1,4331.85,Debit,2023-04-24 02:19:38
4974,1,9023.71,Debit,2023-01-30 23:22:45
4975,1,1173.75,Withdrawal,2023-11-17 02:46:43
4976,1,3941.74,Credit,2023-07-13 07:37:43
4977,1,2724.18,Debit,2023-10-09 13:26:24
4978,1,7609.71,Debit,2023-10-05 03:24:43
4979,1,5999.69,Withdrawal,2023-12-08 13:24:16
4980,1,1226.0,Credit,2023-06-11 02:15:33
4981,1,8417.32,Withdrawal,2023-01-05 16:16:04
4982,1,8062.7,Credit,2023-03-24 19:20:14
4983,1,7343.95,Transfer,2023-05-11 21:49:40
4984,1,7422.49,Debit,2023-10-12 04:40:41
4985,1,7937.69,Debit,2023-04-20 06:44:46
4986,1,1452.8,Withdrawal,2023-05-23 01:45:21
4987,1,2568.3,Transfer,2023-01-02 00:45:26
4988,1,3133.81,Credit,2023-10-15 18:54:27
4989,1,9057.51,Transfer,2023-09-16 16:52:13
4990,1,3920.99,Debit,2023-11-07 17:13:04
4991,1,9546.47,Debit,2023-02-06 00:55:55
4992,1,1259.33,Credit,2023-02-08 04:01:58
4993,1,7418.97,Withdrawal,2023-01-20 13:44:50
4994,1,1690.61,Debit,2023-04-28 02:56:32
4995,1,9673.81,Transfer,2023-01-29 12:08:43
4996,1,1065.68,Withdrawal,2023-07-08 18:50:02
4997,1,5877.64,Debit,2023-01-21 21:26:23
4998,1,3253.14,Credit,2023-02-07 09:48:30
4999,1,9946.19,Debit,2023-11-25 18:29:01
5000,1,2243.6,Transfer,2023-06-16 03:25:06
5001,2,4323.83,Transfer,2023-07-31 04:30:25
5002,2,2814.64,Credit,2023-10-31 09:04:17
5003,3,3024.37,Withdrawal,2023-12-09 21:18:21
5004,3,6498.47,Withdrawal,2023-09-12 22:17:22
5005,3,5318.52,Transfer,2023-03-12 10:55:22
5006,3,962.99,Withdrawal,2023-03-15 10:49:16
5007,3,4375.06,Transfer,2023-02-02 14:36:19
5008,3,394.7,Withdrawal,2023-05-20 16:24:23
5009,3,9615.42,Withdrawal,2023-07-28 13:09:23
5010,3,9377.46,Credit,2023-04-22 23:54:21
5011,3,7360.3,Credit,2023-02-05 13:52:19
5012,3,4224.19,Debit,2023-12-04 16:51:26
5013,3,1847.72,Debit,2023-08-18 07:10:37
5014,3,7959.4,Debit,2023-11-04 07:26:57
5015,3,9352.73,Credit,2023-05-21 06:11:20
5016,3,420.9,Transfer,2023-08-06 19:21:51
5017,3,8952.59,Credit,2023-12-17 19:48:08
5018,3,6663.95,Transfer,2023-03-29 05:53:23
5019,3,3852.12,Transfer,2023-06-21 16:00:53
5020,3,2496.72,Credit,2023-01-02 04:59:47
5021,3,8928.52,Debit,2023-05-12 08:19:39
5022,3,2035.87,Debit,2023-10-19 08:53:57
5023,3,2250.54,Debit,2023-09-25 14:28:01
5024,3,4106.6,Withdrawal,2023-04-25 02:17:26
5025,3,3445.31,Debit,2023-08-18 17:10:37
5026,3,7923.9,Debit,2023-04-29 10:37:26
5027,3,8731.29,Debit,2023-10-03 10:41:27
5028,3,9665.96,Debit,2023-03-12 06:52:45
5029,3,4562.91,Transfer,2023-12-29 23:14:55
5030,3,5606.44,Credit,2023-03-06 19:46:46
5031,3,6484.6,Debit,2023-04-01 08:28:07
5032,3,8123.22,Transfer,2023-09-11 06:17:06
5033,3,2642.12,Withdrawal,2023-10-14 17:28:42
5034,3,8729.99,Transfer,2023-02-20 09:58:33
5035,3,5263.93,Credit,2023-10-17 07:53:33
5036,3,8114.98,Credit,2023-07-18 08:20:00
5037,3,2282.19,Withdrawal,2023-02-22 04:44:09
5038,3,103.33,Debit,2023-03-30 07:35:10
5039,3,9040.22,Debit,2023-01-20 18:42:25
5040,3,7035.67,Withdrawal,2023-01-24 20:35:17
5041,3,8562.98,Credit,2023-07-16 12:53:33
5042,3,6747.11,Debit,2023-12-09 17:50:09
5043,3,493.13,Withdrawal,2023-02-27 05:29:38
5044,3,5702.26,Withdrawal,2023-02-03 14:20:41
5045,3,7957.1,Credit,2023-06-11 13:58:10
5046,3,2484.04,Credit,2023-10-28 18:06:01
5047,3,1929.82,Transfer,2023-12-18 21:11:01
5048,3,7512.19,Withdrawal,2023-12-14 01:39:14
5049,3,2805.84,Debit,2023-12-28 11:48:47
5050,3,1455.27,Withdrawal,2023-12-20 18:28:17
5051,3,9747.25,Debit,2023-01-04 05:55:50
5052,3,43.1,Transfer,2023-08-12 14:51:00
5053,3,8723.53,Credit,2023-06-11 10:12:47
5054,3,6735.02,Withdrawal,2023-09-20 12:27:04
5055,3,9150.71,Withdrawal,2023-05-11 14:13:45
5056,3,2530.63,Transfer,2023-02-19 05:10:51
5057,3,3387.13,Debit,2023-03-20 03:03:45
5058,3,4464.6,Debit,2023-11-05 17:09:08
5059,3,9365.58,Withdrawal,2023-07-14 08:39:51
5060,3,6844.28,Withdrawal,2023-04-28 13:14:53
5061,3,5030.32,Credit,2023-10-07 05:55:03
5062,3,4624.26,Debit,2023-02-23 01:49:15
5063,3,9316.55,Transfer,2023-10-24 11:05:22
5064,3,7566.47,Withdrawal,2023-01-17 01:29:51
5065,3,6341.01,Credit,2023-02-16 14:50:36
5066,3,5148.1,Transfer,2023-05-01 04:53:55
5067,3,7494.24,Withdrawal,2023-03-19 17:26:21
5068,3,9905.11,Credit,2023-03-16 22:08:23
5069,3,2766.57,Withdrawal,2023-10-02 06:20:32
5070,3,6837.31,Transfer,2023-04-27 07:18:45
5071,3,5631.8,Withdrawal,2023-04-30 06:10:03
5072,3,9428.67,Transfer,2023-09-12 23:11:03
5073,3,6294.77,Debit,2023-10-02 18:17:17
5074,3,866.34,Transfer,2023-09-15 12:51:06
5075,3,7299.66,Withdrawal,2023-02-25 19:57:11
5076,3,9422.66,Credit,2023-08-20 14:32:16
5077,3,4653.74,Transfer,2023-01-11 12:38:05
5078,3,9967.1,Withdrawal,2023-12-05 20:42:34
5079,3,904.67,Withdrawal,2023-03-24 06:10:04
5080,3,3267.91,Transfer,2023-08-20 01:51:07
5081,3,5741.24,Withdrawal,2023-12-29 02:35:14
5082,3,5662.29,Credit,2023-03-22 11:24:09
5083,3,6353.91,Debit,2023-08-03 00:06:06
5084,3,9651.8,Transfer,2023-11-18 06:37:58
5085,3,5087.82,Credit,2023-11-06 10:39:53
5086,3,3332.62,Transfer,2023-04-05 05:10:40
5087,3,5595.67,Withdrawal,2023-08-24 15:57:48
5088,3,1595.04,Transfer,2023-03-24 21:36:31
5089,3,4601.14,Transfer,2023-07-27 11:51:24
5090,3,7922.94,Credit,2023-03-06 22:31:37
5091,3,5725.42,Transfer,2023-09-02 08:46:04
5092,3,7395.73,Transfer,2023-07-27 13:00:26
5093,3,2796.08,Credit,2023-07-24 16:47:13
5094,3,3318.71,Withdrawal,2023-02-12 16:11:03
5095,3,5418.25,Transfer,2023-03-13 09:23:35
5096,3,229.4,Withdrawal,2023-12-18 09:43:01
5097,3,2495.63,Transfer,2023-08-25 10:32:25
5098,3,6011.38,Credit,2023-02-08 23:36:07
5099,3,3918.66,Credit,2023-10-25 02:05:32
5100,3,3717.36,Transfer,2023-04-16 21:14:34
5101,3,7896.67,Withdrawal,2023-04-05 03:40:39
5102,3,4314.6,Credit,2023-03-10 05:31:17
5103,3,1463.15,Credit,2023-07-13 03:47:53
5104,3,9624.38,Withdrawal,2023-10-04 20:06:42
5105,3,5724.13,Credit,2023-02-03 09:54:54
5106,3,6846.88,Transfer,2023-05-28 20:53:05
5107,3,6240.49,Transfer,2023-06-04 02:51:44
5108,3,8478.89,Withdrawal,2023-12-21 04:33:40
5109,3,3015.7,Transfer,2023-06-14 14:58:35
5110,3,4574.24,Transfer,2023-06-16 16:02:01
5111,3,3675.7,Withdrawal,2023-01-25 04:46:38
5112,3,9636.03,Debit,2023-04-30 17:11:46
5113,3,4149.2,Transfer,2023-09-23 06:09:40
5114,3,2760.49,Transfer,2023-02-03 11:32:54
5115,3,2037.47,Withdrawal,2023-09-11 08:42:39
5116,3,4408.17,Withdrawal,2023-09-10 13:50:47
5117,3,2975.49,Withdrawal,2023-07-20 22:12:45
5118,3,1435.38,Transfer,2023-04-18 22:41:43
5119,3,1721.9,Withdrawal,2023-08-13 08:58:22
5120,3,2550.07,Credit,2023-12-27 16:45:09
5121,3,3570.39,Debit,2023-05-13 07:27:23
5122,3,5303.89,Transfer,2023-09-03 23:17:33
5123,3,6574.38,Withdrawal,2023-09-27 01:17:32
5124,3,3276.84,Withdrawal,2023-07-18 05:13:18
5125,3,9614.39,Transfer,2023-03-22 16:29:08
5126,3,7418.27,Debit,2023-12-01 18:42:39
5127,3,5674.18,Transfer,2023-02-17 08:00:13
5128,3,5350.37,Debit,2023-05-07 15:16:42
5129,3,1729.31,Withdrawal,2023-01-27 08:52:48
5130,3,3510.88,Debit,2023-11-25 12:02:38
5131,3,4750.44,Credit,2023-07-25 01:16:25
5132,3,7920.15,Credit,2023-09-07 21:17:08
5133,3,3727.88,Credit,2023-08-25 06:30:28
5134,3,2041.39,Credit,2023-05-22 21:28:09
5135,3,8585.53,Transfer,2023-06-12 15:20:52
5136,3,7451.71,Transfer,2023-12-04 23:08:41
5137,3,4401.17,Transfer,2023-02-28 13:35:31
5138,3,9839.86,Withdrawal,2023-07-05 00:17:52
5139,3,2104.07,Debit,2023-11-01 03:49:29
5140,3,9418.62,Transfer,2023-12-22 07:14:06
5141,3,921.69,Transfer,2023-04-03 20:25:46
5142,3,5473.44,Withdrawal,2023-12-09 04:43:35
5143,3,7718.33,Credit,2023-08-29 20:47:14
5144,3,8426.49,Transfer,2023-01-31 00:52:30
5145,3,7910.75,Credit,2023-04-06 02:27:43
5146,3,4263.61,Credit,2023-04-15 16:57:25
5147,3,5818.97,Debit,2023-12-04 14:01:56
5148,3,9436.03,Debit,2023-05-06 07:09:29
5149,3,7289.62,Transfer,2023-04-10 18:05:21
5150,3,8050.65,Withdrawal,2023-09-07 15:21:33
5151,3,1856.84,Credit,2023-04-14 08:44:13
5152,3,2989.78,Withdrawal,2023-07-14 18:40:16
5153,3,4547.35,Transfer,2023-01-16 01:43:28
5154,3,1470.07,Debit,2023-04-13 22:43:10
5155,3,8577.18,Transfer,2023-06-17 22:01:10
5156,3,430.54,Debit,2023-05-08 23:31:31
5157,3,2031.76,Transfer,2023-05-16 15:18:32
5158,3,1001.63,Debit,2023-07-02 21:44:22
5159,3,9073.64,Debit,2023-12-23 08:59:11
5160,3,5132.6,Credit,2023-08-12 02:50:13
5161,3,4213.78,Debit,2023-10-02 13:32:28
5162,3,134.06,Transfer,2023-09-03 14:15:30
5163,3,1035.64,Withdrawal,2023-01-14 23:42:15
5164,3,7432.99,Debit,2023-09-18 18:57:58
5165,3,5704.93,Credit,2023-01-17 03:15:34
5166,3,140.21,Transfer,2023-01-10 01:45:03
5167,3,8441.76,Credit,2023-12-22 02:37:01
5168,3,421.13,Debit,2023-12-27 14:26:39
5169,3,8211.23,Credit,2023-09-16 15:54:52
5170,3,9509.27,Debit,2023-07-30 14:02:40
5171,3,760.44,Transfer,2023-05-30 05:51:44
5172,3,8554.74,Withdrawal,2023-12-10 10:39:18
5173,3,3375.0,Transfer,2023-08-26 12:15:21
5174,3,4415.51,Withdrawal,2023-08-31 12:55:47
5175,3,6089.05,Credit,2023-03-03 19:36:53
5176,3,4869.97,Transfer,2023-11-02 13:43:27
5177,3,5385.37,Debit,2023-08-05 17:56:29
5178,3,3128.32,Credit,2023-01-17 04:05:41
5179,3,8957.36,Credit,2023-07-02 09:51:24
5180,3,5371.45,Debit,2023-12-17 19:13:05
5181,3,7922.83,Debit,2023-01-30 09:09:44
5182,3,8560.83,Withdrawal,2023-02-27 12:21:59
5183,3,8749.06,Credit,2023-11-23 20:22:09
5184,3,3361.93,Debit,2023-04-18 13:15:21
5185,3,4889.24,Transfer,2023-02-15 03:37:52
5186,3,1494.29,Credit,2023-08-27 01:16:58
5187,3,5262.61,Debit,2023-10-07 07:16:56
5188,3,7431.54,Credit,2023-11-17 11:44:56
5189,3,4784.19,Transfer,2023-08-07 03:03:19
5190,3,5812.35,Credit,2023-04-09 23:54:36
5191,3,1963.29,Credit,2023-02-22 14:34:35
5192,3,5197.78,Credit,2023-10-17 14:13:20
5193,3,4909.82,Credit,2023-12-11 04:39:13
5194,3,3884.36,Withdrawal,2023-03-25 11:15:06
5195,3,6500.01,Debit,2023-08-20 03:37:59
5196,3,8540.54,Credit,2023-06-09 20:10:24
5197,3,5321.43,Debit,2023-08-09 04:57:38
5198,3,2061.28,Credit,2023-05-29 23:28:10
5199,3,7422.03,Debit,2023-08-30 14:42:06
5200,3,5930.07,Transfer,2023-10-26 17:32:17
5201,3,6072.67,Transfer,2023-05-12 18:39:30
5202,3,3015.06,Transfer,2023-07-07 21:20:57
5203,3,8601.49,Withdrawal,2023-11-14 00:15:12
5204,3,6515.4,Debit,2023-07-01 17:46:29
5205,3,3827.77,Credit,2023-07-22 03:37:50
5206,3,6158.48,Transfer,2023-09-28 00:15:40
5207,3,3076.98,Debit,2023-10-01 22:24:30
5208,3,7216.42,Transfer,2023-10-05 14:37:12
5209,3,6388.13,Withdrawal,2023-02-12 03:49:15
5210,3,7495.57,Debit,2023-10-18 19:13:49
5211,3,3790.53,Transfer,2023-09-29 12:17:58
5212,3,8520.01,Debit,2023-08-04 19:12:30
5213,3,789.18,Credit,2023-02-16 11:38:42
5214,3,6754.66,Credit,2023-03-11 21:02:22
5215,3,6768.47,Credit,2023-06-20 14:22:53
5216,3,6584.88,Transfer,2023-03-03 22:30:55
5217,3,4352.81,Debit,2024-01-01 06:03:24
5218,3,7294.42,Credit,2023-02-19 09:54:15
5219,3,6486.27,Debit,2023-05-25 06:55:14
5220,3,9430.14,Credit,2023-01-18 23:24:57
5221,3,7419.69,Withdrawal,2023-04-04 02:11:51
5222,3,2564.95,Credit,2023-04-13 04:28:00
5223,3,9975.77,Credit,2023-10-28 10:01:50
5224,3,1760.43,Transfer,2023-02-14 10:44:10
5225,3,6723.4,Withdrawal,2023-03-08 22:39:32
5226,3,8916.53,Transfer,2023-05-04 20:14:35
5227,3,8266.0,Credit,2023-02-23 12:46:36
5228,3,1584.6,Transfer,2023-07-01 11:19:33
5229,3,7722.12,Transfer,2023-03-05 16:53:04
5230,3,1639.0,Withdrawal,2023-12-02 16:27:17
5231,3,9782.77,Withdrawal,2023-01-11 13:54:24
5232,3,7000.29,Withdrawal,2023-07-18 19:06:51
5233,3,8193.47,Transfer,2023-12-06 23:15:41
5234,3,3768.95,Transfer,2023-04-27 02:24:57
5235,3,4290.03,Debit,2023-07-09 03:02:16
5236,3,5754.15,Debit,2023-05-03 06:21:54
5237,3,8774.47,Transfer,2023-01-11 07:38:37
5238,3,2911.0,Credit,2023-09-17 22:31:51
5239,3,798.95,Withdrawal,2023-02-10 09:07:50
5240,3,1433.08,Debit,2023-03-02 03:33:04
5241,3,2600.8,Withdrawal,2023-09-26 01:23:24
5242,3,812.13,Withdrawal,2023-03-24 04:01:29
5243,3,6002.94,Credit,2023-05-09 10:56:12
5244,3,73.97,Withdrawal,2023-10-06 15:04:12
5245,3,7782.93,Withdrawal,2023-04-01 21:51:29
5246,3,6302.69,Credit,2023-06-21 19:36:44
5247,3,7342.82,Credit,2023-01-12 11:10:24
5248,3,8880.98,Withdrawal,2023-01-19 02:15:12
5249,3,8254.44,Transfer,2023-02-20 12:03:25
5250,3,4678.5,Withdrawal,2023-05-21 04:37:48
5251,3,4726.22,Transfer,2023-04-20 17:06:06
5252,3,2776.1,Withdrawal,2023-07-04 19:03:17
5253,3,7666.23,Debit,2023-10-26 21:59:30
5254,3,16.78,Credit,2023-04-23 09:32:23
5255,3,71.6,Transfer,2023-01-19 11:44:29
5256,3,8430.77,Debit,2023-07-31 14:51:54
5257,3,8286.2,Debit,2023-12-24 14:42:00
5258,3,6251.93,Credit,2023-12-10 01:19:14
5259,3,561.66,Transfer,2023-01-31 20:25:59
5260,3,5064.16,Transfer,2023-11-26 16:39:16
5261,3,1792.73,Transfer,2023-01-26 08:55:36
5262,3,6055.98,Withdrawal,2023-10-01 05:38:18
5263,3,7208.09,Debit,2023-05-18 20:14:26
5264,3,310.28,Debit,2023-12-28 22:48:30
5265,3,9316.52,Credit,2023-10-27 17:23:55
5266,3,771.67,Debit,2023-01-31 08:20:46
5267,3,6679.17,Withdrawal,2023-04-02 03:32:48
5268,3,9449.64,Transfer,2023-12-18 10:31:17
5269,3,1212.87,Transfer,2023-09-02 03:36:23
5270,3,3921.05,Transfer,2023-02-06 16:46:29
5271,3,9692.87,Transfer,2023-04-30 11:21:14
5272,3,2955.96,Transfer,2023-03-26 00:51:44
5273,3,4767.81,Debit,2023-04-30 00:14:30
5274,3,4553.41,Withdrawal,2023-01-14 01:40:39
5275,3,3905.94,Transfer,2023-02-19 10:43:34
5276,3,3284.82,Transfer,2023-12-11 10:41:36
5277,3,6740.83,Debit,2023-06-12 09:46:58
5278,3,1091.79,Withdrawal,2023-10-27 11:40:23
5279,3,5493.33,Debit,2023-05-30 13:51:54
5280,3,3793.55,Transfer,2023-05-09 15:37:14
5281,3,9623.27,Debit,2023-01-16 09:42:56
5282,3,8001.04,Withdrawal,2023-10-22 18:48:42
5283,3,2046.08,Credit,2023-01-29 03:15:01
5284,3,152.9,Debit,2023-09-16 08:58:10
5285,3,464.19,Transfer,2023-03-27 19:08:15
5286,3,4078.02,Debit,2023-05-25 06:31:53
5287,3,4135.94,Debit,2023-08-04 15:36:44
5288,3,3795.46,Debit,2023-11-17 23:51:33
5289,3,1150.82,Credit,2023-11-24 08:43:07
5290,3,5868.59,Withdrawal,2023-09-24 21:11:58
5291,3,4546.25,Credit,2023-05-07 20:49:45
5292,3,6848.65,Transfer,2023-10-18 23:15:19
5293,3,1462.46,Withdrawal,2023-05-19 01:17:51
5294,3,7954.61,Withdrawal,2023-02-10 07:49:07
5295,3,4991.62,Credit,2023-05-26 05:01:06
5296,3,930.77,Withdrawal,2023-05-11 08:07:24
5297,3,8136.76,Withdrawal,2023-08-03 14:32:48
5298,3,8144.31,Withdrawal,2023-01-24 01:40:31
5299,3,2254.48,Credit,2023-09-25 06:30:17
5300,3,1172.25,Debit,2023-02-18 12:04:23
5301,3,2645.85,Debit,2023-03-02 10:53:28
5302,3,3093.12,Transfer,2023-11-04 07:01:07
5303,3,145.21,Debit,2023-05-10 17:18:00
5304,3,1422.66,Debit,2023-02-20 22:15:02
5305,3,9128.77,Transfer,2023-02-11 15:03:24
5306,3,4125.42,Transfer,2023-11-19 13:25:57
5307,3,626.39,Debit,2023-04-10 06:42:16
5308,3,3945.44,Debit,2023-09-27 09:15:32
5309,3,6670.89,Debit,2023-06-27 07:41:07
5310,3,897.18,Withdrawal,2023-11-20 21:19:06
5311,3,4978.5,Credit,2023-12-24 09:39:35
5312,3,9250.76,Transfer,2023-11-12 14:49:44
5313,3,5184.66,Debit,2023-06-11 12:26:50
5314,3,3027.99,Debit,2023-06-01 01:25:37
5315,3,5761.44,Transfer,2023-06-08 15:20:59
5316,3,964.0,Credit,2023-02-11 05:07:15
5317,3,1731.46,Credit,2023-07-22 23:51:45
5318,3,7215.67,Withdrawal,2023-08-21 16:39:13
5319,3,8735.11,Debit,2023-07-02 06:45:03
5320,3,6668.9,Credit,2023-05-18 04:16:06
5321,3,6659.12,Withdrawal,2023-12-04 12:10:50
5322,3,1882.02,Debit,2023-08-04 13:14:11
5323,3,1997.25,Credit,2023-04-10 18:07:58
5324,3,7670.39,Debit,2023-04-26 15:41:26
5325,3,8133.23,Withdrawal,2023-09-26 12:16:06
5326,3,6472.22,Transfer,2023-08-12 19:29:53
5327,3,8542.64,Debit,2023-01-21 00:54:29
5328,3,6990.81,Withdrawal,2023-12-02 12:50:33
5329,3,3342.67,Debit,2023-05-29 22:25:15
5330,3,2629.23,Transfer,2023-04-09 15:13:53
5331,3,940.24,Withdrawal,2023-08-31 13:31:50
5332,3,3820.98,Debit,2023-12-08 04:03:33
5333,3,5360.69,Debit,2023-04-29 06:19:44
5334,3,5994.62,Transfer,2023-03-23 07:29:04
5335,3,4161.18,Credit,2023-08-13 08:00:11
5336,3,4964.43,Credit,2023-09-18 05:16:55
5337,3,895.47,Debit,2023-10-25 06:44:59
5338,3,5805.36,Credit,2023-05-28 21:16:38
5339,3,6977.33,Withdrawal,2023-03-17 08:22:34
5340,3,5728.32,Credit,2023-12-03 06:20:46
5341,3,5011.07,Credit,2023-08-07 08:12:22
5342,3,5761.3,Credit,2023-04-27 21:11:42
5343,3,9799.0,Credit,2023-07-29 13:07:42
5344,3,8873.51,Credit,2023-10-29 18:44:15
5345,3,9635.73,Credit,2023-03-29 09:03:32
5346,3,875.14,Debit,2023-07-09 23:11:10
5347,3,9331.9,Debit,2023-10-05 01:53:29
5348,3,4964.91,Credit,2023-08-29 07:08:03
5349,3,8744.4,Credit,2023-06-01 03:31:54
5350,3,6344.55,Withdrawal,2023-06-20 06:47:19
5351,3,1834.52,Credit,2023-01-07 14:17:12
5352,3,6508.92,Withdrawal,2023-08-01 23:00:51
5353,3,8937.09,Debit,2023-10-25 23:11:37
5354,3,819.53,Debit,2023-08-27 20:50:37
5355,3,8922.87,Withdrawal,2023-11-16 09:06:27
5356,3,5185.56,Debit,2023-04-23 20:25:00
5357,3,3400.78,Credit,2023-03-13 15:56:29
5358,3,8629.58,Debit,2023-03-28 19:10:59
5359,3,1973.41,Debit,2023-06-14 03:55:58
5360,3,2986.34,Credit,2023-03-21 18:38:17
5361,3,7117.76,Transfer,2023-06-03 11:09:00
5362,3,2144.87,Withdrawal,2023-11-30 00:15:51
5363,3,4215.95,Transfer,2023-08-11 11:43:47
5364,3,3357.77,Transfer,2023-08-01 22:57:13
5365,3,6620.14,Credit,2023-02-07 00:37:08
